subno,loss,gain,response,condition,resp
64,20,12,sreject,"20.40",0
64,20,13,sreject,"20.40",0
64,20,14,waccept,"20.40",1
64,20,15,wreject,"20.40",0
64,20,16,saccept,"20.40",1
64,20,17,waccept,"20.40",1
64,20,18,sreject,"20.40",0
64,20,19,wreject,"20.40",0
64,20,20,saccept,"20.40",1
64,22,5,sreject,"20.40",0
64,22,6,sreject,"20.40",0
64,22,7,sreject,"20.40",0
64,22,8,sreject,"20.40",0
64,22,9,sreject,"20.40",0
64,22,10,sreject,"20.40",0
64,22,11,wreject,"20.40",0
64,22,12,sreject,"20.40",0
64,22,13,sreject,"20.40",0
64,22,14,sreject,"20.40",0
64,22,15,sreject,"20.40",0
64,22,16,wreject,"20.40",0
64,22,17,wreject,"20.40",0
64,22,18,sreject,"20.40",0
64,22,19,waccept,"20.40",1
64,22,20,wreject,"20.40",0
64,24,5,sreject,"20.40",0
64,24,6,sreject,"20.40",0
64,24,7,sreject,"20.40",0
64,24,8,sreject,"20.40",0
64,24,9,sreject,"20.40",0
64,24,10,sreject,"20.40",0
64,24,11,sreject,"20.40",0
64,24,12,sreject,"20.40",0
64,24,13,sreject,"20.40",0
64,24,14,sreject,"20.40",0
64,24,15,sreject,"20.40",0
64,24,16,sreject,"20.40",0
64,24,17,wreject,"20.40",0
64,24,18,wreject,"20.40",0
64,24,19,waccept,"20.40",1
64,24,20,wreject,"20.40",0
64,26,5,sreject,"20.40",0
64,26,6,sreject,"20.40",0
64,26,7,sreject,"20.40",0
64,26,8,sreject,"20.40",0
64,26,9,sreject,"20.40",0
64,26,10,sreject,"20.40",0
64,26,11,wreject,"20.40",0
64,26,12,sreject,"20.40",0
64,26,13,sreject,"20.40",0
64,26,14,sreject,"20.40",0
64,26,15,sreject,"20.40",0
64,26,16,sreject,"20.40",0
64,26,17,wreject,"20.40",0
64,26,18,saccept,"20.40",1
64,26,19,sreject,"20.40",0
64,26,20,wreject,"20.40",0
64,28,5,sreject,"20.40",0
64,28,6,sreject,"20.40",0
64,28,7,sreject,"20.40",0
64,28,8,sreject,"20.40",0
64,28,9,sreject,"20.40",0
64,28,10,sreject,"20.40",0
64,28,11,sreject,"20.40",0
64,28,12,sreject,"20.40",0
64,28,13,sreject,"20.40",0
64,28,14,sreject,"20.40",0
64,28,15,sreject,"20.40",0
64,28,16,sreject,"20.40",0
64,28,17,sreject,"20.40",0
64,28,18,sreject,"20.40",0
64,28,19,sreject,"20.40",0
64,28,20,sreject,"20.40",0
64,30,5,sreject,"20.40",0
64,30,6,sreject,"20.40",0
64,30,7,sreject,"20.40",0
64,30,8,sreject,"20.40",0
64,30,9,sreject,"20.40",0
64,30,10,sreject,"20.40",0
64,30,11,sreject,"20.40",0
64,30,12,sreject,"20.40",0
64,30,13,sreject,"20.40",0
64,30,14,sreject,"20.40",0
64,30,15,sreject,"20.40",0
64,30,16,sreject,"20.40",0
64,30,17,wreject,"20.40",0
64,30,18,sreject,"20.40",0
64,30,19,sreject,"20.40",0
64,30,20,wreject,"20.40",0
64,32,5,sreject,"20.40",0
64,32,6,sreject,"20.40",0
64,32,7,sreject,"20.40",0
64,32,8,sreject,"20.40",0
64,32,9,sreject,"20.40",0
64,32,10,sreject,"20.40",0
64,32,11,sreject,"20.40",0
64,32,12,sreject,"20.40",0
64,32,13,sreject,"20.40",0
64,32,14,sreject,"20.40",0
64,32,15,sreject,"20.40",0
64,32,16,sreject,"20.40",0
64,32,17,sreject,"20.40",0
64,32,18,sreject,"20.40",0
64,32,19,sreject,"20.40",0
64,32,20,sreject,"20.40",0
64,34,5,sreject,"20.40",0
64,34,6,sreject,"20.40",0
64,34,7,sreject,"20.40",0
64,34,8,sreject,"20.40",0
64,34,9,sreject,"20.40",0
64,34,10,sreject,"20.40",0
64,34,11,sreject,"20.40",0
64,34,12,sreject,"20.40",0
64,34,13,sreject,"20.40",0
64,34,14,sreject,"20.40",0
64,34,15,sreject,"20.40",0
64,34,16,sreject,"20.40",0
64,34,17,sreject,"20.40",0
64,34,18,wreject,"20.40",0
64,34,19,sreject,"20.40",0
64,34,20,sreject,"20.40",0
64,36,5,sreject,"20.40",0
64,36,6,sreject,"20.40",0
64,36,7,sreject,"20.40",0
64,36,8,sreject,"20.40",0
64,36,9,sreject,"20.40",0
64,36,10,sreject,"20.40",0
64,36,11,sreject,"20.40",0
64,36,12,sreject,"20.40",0
64,36,13,sreject,"20.40",0
64,36,14,sreject,"20.40",0
64,36,15,sreject,"20.40",0
64,36,16,sreject,"20.40",0
64,36,17,sreject,"20.40",0
64,36,18,sreject,"20.40",0
64,36,19,sreject,"20.40",0
64,36,20,sreject,"20.40",0
64,38,5,sreject,"20.40",0
64,38,6,sreject,"20.40",0
64,38,7,sreject,"20.40",0
64,38,8,sreject,"20.40",0
64,38,9,sreject,"20.40",0
64,38,10,sreject,"20.40",0
64,38,11,sreject,"20.40",0
64,38,12,sreject,"20.40",0
64,38,13,sreject,"20.40",0
64,38,14,sreject,"20.40",0
64,38,15,sreject,"20.40",0
64,38,16,sreject,"20.40",0
64,38,17,sreject,"20.40",0
64,38,18,sreject,"20.40",0
64,38,19,sreject,"20.40",0
64,38,20,sreject,"20.40",0
64,40,5,sreject,"20.40",0
64,40,6,sreject,"20.40",0
64,40,7,sreject,"20.40",0
64,40,8,sreject,"20.40",0
64,40,9,sreject,"20.40",0
64,40,10,sreject,"20.40",0
64,40,11,sreject,"20.40",0
64,40,12,sreject,"20.40",0
64,40,13,sreject,"20.40",0
64,40,14,sreject,"20.40",0
64,40,15,sreject,"20.40",0
64,40,16,sreject,"20.40",0
64,40,17,sreject,"20.40",0
64,40,18,sreject,"20.40",0
64,40,19,sreject,"20.40",0
64,40,20,sreject,"20.40",0
65,5,10,saccept,"40.20",1
65,5,12,saccept,"40.20",1
65,5,14,saccept,"40.20",1
65,5,16,waccept,"40.20",1
65,5,18,waccept,"40.20",1
65,5,20,saccept,"40.20",1
65,5,22,saccept,"40.20",1
65,5,24,waccept,"40.20",1
65,5,26,saccept,"40.20",1
65,5,28,saccept,"40.20",1
65,5,30,saccept,"40.20",1
65,5,32,saccept,"40.20",1
65,5,34,saccept,"40.20",1
65,5,36,saccept,"40.20",1
65,5,38,saccept,"40.20",1
65,5,40,saccept,"40.20",1
65,6,10,wreject,"40.20",0
65,6,12,saccept,"40.20",1
65,6,14,saccept,"40.20",1
65,6,16,waccept,"40.20",1
65,6,18,saccept,"40.20",1
65,6,20,saccept,"40.20",1
65,6,22,waccept,"40.20",1
65,6,24,saccept,"40.20",1
65,6,26,saccept,"40.20",1
65,6,28,saccept,"40.20",1
65,6,30,saccept,"40.20",1
65,6,32,saccept,"40.20",1
65,6,34,saccept,"40.20",1
65,6,36,saccept,"40.20",1
65,6,38,saccept,"40.20",1
65,6,40,saccept,"40.20",1
65,7,10,waccept,"40.20",1
65,7,12,waccept,"40.20",1
65,7,14,waccept,"40.20",1
65,7,16,saccept,"40.20",1
65,7,18,waccept,"40.20",1
65,7,20,saccept,"40.20",1
65,7,22,saccept,"40.20",1
65,7,24,waccept,"40.20",1
65,7,26,saccept,"40.20",1
65,7,28,waccept,"40.20",1
65,7,30,saccept,"40.20",1
65,7,32,saccept,"40.20",1
65,7,34,saccept,"40.20",1
65,7,36,saccept,"40.20",1
65,7,38,saccept,"40.20",1
65,7,40,saccept,"40.20",1
65,8,10,waccept,"40.20",1
65,8,12,saccept,"40.20",1
65,8,14,waccept,"40.20",1
65,8,16,waccept,"40.20",1
65,8,18,waccept,"40.20",1
65,8,20,wreject,"40.20",0
65,8,22,waccept,"40.20",1
65,8,24,waccept,"40.20",1
65,8,26,saccept,"40.20",1
65,8,28,saccept,"40.20",1
65,8,30,saccept,"40.20",1
65,8,32,waccept,"40.20",1
65,8,34,waccept,"40.20",1
65,8,36,saccept,"40.20",1
65,8,38,waccept,"40.20",1
65,8,40,saccept,"40.20",1
65,9,10,sreject,"40.20",0
65,9,12,waccept,"40.20",1
65,9,14,saccept,"40.20",1
65,9,16,waccept,"40.20",1
65,9,18,waccept,"40.20",1
65,9,20,saccept,"40.20",1
65,9,22,waccept,"40.20",1
65,9,24,waccept,"40.20",1
65,9,26,waccept,"40.20",1
65,9,28,saccept,"40.20",1
65,9,30,saccept,"40.20",1
65,9,32,saccept,"40.20",1
65,9,34,saccept,"40.20",1
65,9,36,waccept,"40.20",1
65,9,38,saccept,"40.20",1
65,9,40,saccept,"40.20",1
65,10,10,wreject,"40.20",0
65,10,12,waccept,"40.20",1
65,10,14,waccept,"40.20",1
65,10,16,waccept,"40.20",1
65,10,18,waccept,"40.20",1
65,10,20,waccept,"40.20",1
65,10,22,waccept,"40.20",1
65,10,24,saccept,"40.20",1
65,10,26,waccept,"40.20",1
65,10,28,waccept,"40.20",1
65,10,30,waccept,"40.20",1
65,10,32,saccept,"40.20",1
65,10,34,sreject,"40.20",0
65,10,36,saccept,"40.20",1
65,10,38,saccept,"40.20",1
65,10,40,saccept,"40.20",1
65,11,10,sreject,"40.20",0
65,11,12,wreject,"40.20",0
65,11,14,wreject,"40.20",0
65,11,16,waccept,"40.20",1
65,11,18,waccept,"40.20",1
65,11,20,saccept,"40.20",1
65,11,22,waccept,"40.20",1
65,11,24,waccept,"40.20",1
65,11,26,waccept,"40.20",1
65,11,28,waccept,"40.20",1
65,11,30,saccept,"40.20",1
65,11,32,saccept,"40.20",1
65,11,34,waccept,"40.20",1
65,11,36,saccept,"40.20",1
65,11,38,waccept,"40.20",1
65,11,40,saccept,"40.20",1
65,12,10,wreject,"40.20",0
65,12,12,wreject,"40.20",0
65,12,14,waccept,"40.20",1
65,12,16,wreject,"40.20",0
65,12,18,waccept,"40.20",1
65,12,20,wreject,"40.20",0
65,12,22,waccept,"40.20",1
65,12,24,waccept,"40.20",1
65,12,26,waccept,"40.20",1
65,12,28,waccept,"40.20",1
65,12,30,waccept,"40.20",1
65,12,32,waccept,"40.20",1
65,12,34,waccept,"40.20",1
65,12,36,saccept,"40.20",1
65,12,38,waccept,"40.20",1
65,12,40,wreject,"40.20",0
65,13,10,wreject,"40.20",0
65,13,12,sreject,"40.20",0
65,13,14,wreject,"40.20",0
65,13,16,waccept,"40.20",1
65,13,18,wreject,"40.20",0
65,13,20,waccept,"40.20",1
65,13,22,wreject,"40.20",0
65,13,24,waccept,"40.20",1
65,13,26,waccept,"40.20",1
65,13,28,waccept,"40.20",1
65,13,30,saccept,"40.20",1
65,13,32,waccept,"40.20",1
65,13,34,waccept,"40.20",1
65,13,36,waccept,"40.20",1
65,13,38,waccept,"40.20",1
65,13,40,saccept,"40.20",1
65,14,10,wreject,"40.20",0
65,14,12,sreject,"40.20",0
65,14,14,sreject,"40.20",0
65,14,16,sreject,"40.20",0
65,14,18,wreject,"40.20",0
65,14,20,wreject,"40.20",0
65,14,22,waccept,"40.20",1
65,14,24,waccept,"40.20",1
65,14,26,saccept,"40.20",1
65,14,28,waccept,"40.20",1
65,14,30,waccept,"40.20",1
65,14,32,waccept,"40.20",1
65,14,34,waccept,"40.20",1
65,14,36,waccept,"40.20",1
65,14,38,saccept,"40.20",1
65,14,40,saccept,"40.20",1
65,15,10,waccept,"40.20",1
65,15,12,wreject,"40.20",0
65,15,14,sreject,"40.20",0
65,15,16,wreject,"40.20",0
65,15,18,waccept,"40.20",1
65,15,20,wreject,"40.20",0
65,15,22,waccept,"40.20",1
65,15,24,waccept,"40.20",1
65,15,26,waccept,"40.20",1
65,15,28,waccept,"40.20",1
65,15,30,saccept,"40.20",1
65,15,32,waccept,"40.20",1
65,15,34,waccept,"40.20",1
65,15,36,waccept,"40.20",1
65,15,38,waccept,"40.20",1
65,15,40,waccept,"40.20",1
65,16,10,wreject,"40.20",0
65,16,12,sreject,"40.20",0
65,16,14,wreject,"40.20",0
65,16,16,sreject,"40.20",0
65,16,18,wreject,"40.20",0
65,16,20,waccept,"40.20",1
65,16,22,waccept,"40.20",1
65,16,24,waccept,"40.20",1
65,16,26,waccept,"40.20",1
65,16,28,waccept,"40.20",1
65,16,30,waccept,"40.20",1
65,16,32,waccept,"40.20",1
65,16,34,waccept,"40.20",1
65,16,36,waccept,"40.20",1
65,16,38,waccept,"40.20",1
65,16,40,saccept,"40.20",1
65,17,10,sreject,"40.20",0
65,17,12,wreject,"40.20",0
65,17,14,sreject,"40.20",0
65,17,16,wreject,"40.20",0
65,17,18,sreject,"40.20",0
65,17,20,waccept,"40.20",1
65,17,22,wreject,"40.20",0
65,17,24,wreject,"40.20",0
65,17,26,waccept,"40.20",1
65,17,28,waccept,"40.20",1
65,17,30,waccept,"40.20",1
65,17,32,waccept,"40.20",1
65,17,34,waccept,"40.20",1
65,17,36,waccept,"40.20",1
65,17,38,waccept,"40.20",1
65,17,40,waccept,"40.20",1
65,18,10,sreject,"40.20",0
65,18,12,sreject,"40.20",0
65,18,14,sreject,"40.20",0
65,18,16,sreject,"40.20",0
65,18,18,sreject,"40.20",0
65,18,20,wreject,"40.20",0
65,18,22,wreject,"40.20",0
65,18,24,waccept,"40.20",1
65,18,26,waccept,"40.20",1
65,18,28,waccept,"40.20",1
65,18,30,wreject,"40.20",0
65,18,32,waccept,"40.20",1
65,18,34,waccept,"40.20",1
65,18,36,waccept,"40.20",1
65,18,38,waccept,"40.20",1
65,18,40,waccept,"40.20",1
65,19,10,sreject,"40.20",0
65,19,12,sreject,"40.20",0
65,19,14,wreject,"40.20",0
65,19,16,sreject,"40.20",0
65,19,18,wreject,"40.20",0
65,19,20,wreject,"40.20",0
65,19,22,wreject,"40.20",0
65,19,24,waccept,"40.20",1
65,19,26,waccept,"40.20",1
65,19,28,waccept,"40.20",1
65,19,30,waccept,"40.20",1
65,19,32,waccept,"40.20",1
65,19,34,waccept,"40.20",1
65,19,36,waccept,"40.20",1
65,19,38,saccept,"40.20",1
65,19,40,saccept,"40.20",1
65,20,10,sreject,"40.20",0
65,20,12,sreject,"40.20",0
65,20,14,sreject,"40.20",0
65,20,16,wreject,"40.20",0
65,20,18,wreject,"40.20",0
65,20,20,sreject,"40.20",0
65,20,22,wreject,"40.20",0
65,20,24,wreject,"40.20",0
65,20,26,wreject,"40.20",0
65,20,28,waccept,"40.20",1
65,20,30,wreject,"40.20",0
65,20,32,waccept,"40.20",1
65,20,34,wreject,"40.20",0
65,20,36,wreject,"40.20",0
65,20,38,waccept,"40.20",1
65,20,40,wreject,"40.20",0
66,10,5,sreject,"20.40",0
66,10,6,sreject,"20.40",0
66,10,7,wreject,"20.40",0
66,10,8,wreject,"20.40",0
66,10,9,wreject,"20.40",0
66,10,10,wreject,"20.40",0
66,10,11,waccept,"20.40",1
66,10,12,waccept,"20.40",1
66,10,13,waccept,"20.40",1
66,10,14,waccept,"20.40",1
66,10,15,saccept,"20.40",1
66,10,16,saccept,"20.40",1
66,10,17,saccept,"20.40",1
66,10,18,saccept,"20.40",1
66,10,19,saccept,"20.40",1
66,10,20,saccept,"20.40",1
66,12,5,sreject,"20.40",0
66,12,6,sreject,"20.40",0
66,12,7,sreject,"20.40",0
66,12,8,sreject,"20.40",0
66,12,9,wreject,"20.40",0
66,12,10,wreject,"20.40",0
66,12,11,wreject,"20.40",0
66,12,12,wreject,"20.40",0
66,12,13,waccept,"20.40",1
66,12,14,waccept,"20.40",1
66,12,15,waccept,"20.40",1
66,12,16,waccept,"20.40",1
66,12,17,saccept,"20.40",1
66,12,18,saccept,"20.40",1
66,12,19,saccept,"20.40",1
66,12,20,saccept,"20.40",1
66,14,5,sreject,"20.40",0
66,14,6,sreject,"20.40",0
66,14,7,sreject,"20.40",0
66,14,8,sreject,"20.40",0
66,14,9,wreject,"20.40",0
66,14,10,wreject,"20.40",0
66,14,11,wreject,"20.40",0
66,14,12,wreject,"20.40",0
66,14,13,wreject,"20.40",0
66,14,14,wreject,"20.40",0
66,14,15,waccept,"20.40",1
66,14,16,waccept,"20.40",1
66,14,17,waccept,"20.40",1
66,14,18,saccept,"20.40",1
66,14,19,saccept,"20.40",1
66,14,20,saccept,"20.40",1
66,16,5,sreject,"20.40",0
66,16,6,sreject,"20.40",0
66,16,7,sreject,"20.40",0
66,16,8,sreject,"20.40",0
66,16,9,sreject,"20.40",0
66,16,10,sreject,"20.40",0
66,16,11,sreject,"20.40",0
66,16,12,sreject,"20.40",0
66,16,13,wreject,"20.40",0
66,16,14,wreject,"20.40",0
66,16,15,wreject,"20.40",0
66,16,16,wreject,"20.40",0
66,16,17,waccept,"20.40",1
66,16,18,waccept,"20.40",1
66,16,19,waccept,"20.40",1
66,16,20,waccept,"20.40",1
66,18,5,sreject,"20.40",0
66,18,6,sreject,"20.40",0
66,18,7,sreject,"20.40",0
66,18,8,sreject,"20.40",0
66,18,9,sreject,"20.40",0
66,18,10,sreject,"20.40",0
66,18,11,sreject,"20.40",0
66,18,12,sreject,"20.40",0
66,18,13,sreject,"20.40",0
66,18,14,wreject,"20.40",0
66,18,15,wreject,"20.40",0
66,18,16,wreject,"20.40",0
66,18,17,wreject,"20.40",0
66,18,18,wreject,"20.40",0
66,18,19,waccept,"20.40",1
66,18,20,waccept,"20.40",1
66,20,5,sreject,"20.40",0
66,20,6,sreject,"20.40",0
66,20,7,sreject,"20.40",0
66,20,8,sreject,"20.40",0
66,20,9,sreject,"20.40",0
66,20,10,sreject,"20.40",0
66,20,11,sreject,"20.40",0
66,20,12,sreject,"20.40",0
66,20,13,wreject,"20.40",0
66,20,14,sreject,"20.40",0
66,20,15,wreject,"20.40",0
66,20,16,sreject,"20.40",0
66,20,17,wreject,"20.40",0
66,20,18,wreject,"20.40",0
66,20,19,wreject,"20.40",0
66,20,20,wreject,"20.40",0
66,22,5,sreject,"20.40",0
66,22,6,sreject,"20.40",0
66,22,7,sreject,"20.40",0
66,22,8,sreject,"20.40",0
66,22,9,sreject,"20.40",0
66,22,10,sreject,"20.40",0
66,22,11,sreject,"20.40",0
66,22,12,sreject,"20.40",0
66,22,13,sreject,"20.40",0
66,22,14,sreject,"20.40",0
66,22,15,sreject,"20.40",0
66,22,16,sreject,"20.40",0
66,22,17,sreject,"20.40",0
66,22,18,wreject,"20.40",0
66,22,19,sreject,"20.40",0
66,22,20,wreject,"20.40",0
66,24,5,sreject,"20.40",0
66,24,6,sreject,"20.40",0
66,24,7,sreject,"20.40",0
66,24,8,sreject,"20.40",0
66,24,9,sreject,"20.40",0
66,24,10,sreject,"20.40",0
66,24,11,sreject,"20.40",0
66,24,12,sreject,"20.40",0
66,24,13,sreject,"20.40",0
66,24,14,sreject,"20.40",0
66,24,15,sreject,"20.40",0
66,24,16,sreject,"20.40",0
66,24,17,wreject,"20.40",0
66,24,18,sreject,"20.40",0
66,24,19,sreject,"20.40",0
66,24,20,wreject,"20.40",0
66,26,5,sreject,"20.40",0
66,26,6,sreject,"20.40",0
66,26,7,sreject,"20.40",0
66,26,8,sreject,"20.40",0
66,26,9,sreject,"20.40",0
66,26,10,sreject,"20.40",0
66,26,11,sreject,"20.40",0
66,26,12,sreject,"20.40",0
66,26,13,sreject,"20.40",0
66,26,14,sreject,"20.40",0
66,26,15,sreject,"20.40",0
66,26,16,sreject,"20.40",0
66,26,17,sreject,"20.40",0
66,26,18,sreject,"20.40",0
66,26,19,wreject,"20.40",0
66,26,20,sreject,"20.40",0
66,28,5,sreject,"20.40",0
66,28,6,sreject,"20.40",0
66,28,7,sreject,"20.40",0
66,28,8,sreject,"20.40",0
66,28,9,sreject,"20.40",0
66,28,10,sreject,"20.40",0
66,28,11,sreject,"20.40",0
66,28,12,sreject,"20.40",0
66,28,13,sreject,"20.40",0
66,28,14,sreject,"20.40",0
66,28,15,sreject,"20.40",0
66,28,16,sreject,"20.40",0
66,28,17,sreject,"20.40",0
66,28,18,sreject,"20.40",0
66,28,19,sreject,"20.40",0
66,28,20,sreject,"20.40",0
66,30,5,sreject,"20.40",0
66,30,6,sreject,"20.40",0
66,30,7,sreject,"20.40",0
66,30,8,sreject,"20.40",0
66,30,9,sreject,"20.40",0
66,30,10,sreject,"20.40",0
66,30,11,sreject,"20.40",0
66,30,12,sreject,"20.40",0
66,30,13,sreject,"20.40",0
66,30,14,sreject,"20.40",0
66,30,15,sreject,"20.40",0
66,30,16,sreject,"20.40",0
66,30,17,sreject,"20.40",0
66,30,18,sreject,"20.40",0
66,30,19,sreject,"20.40",0
66,30,20,sreject,"20.40",0
66,32,5,sreject,"20.40",0
66,32,6,sreject,"20.40",0
66,32,7,sreject,"20.40",0
66,32,8,sreject,"20.40",0
66,32,9,sreject,"20.40",0
66,32,10,sreject,"20.40",0
66,32,11,sreject,"20.40",0
66,32,12,sreject,"20.40",0
66,32,13,sreject,"20.40",0
66,32,14,sreject,"20.40",0
66,32,15,sreject,"20.40",0
66,32,16,sreject,"20.40",0
66,32,17,sreject,"20.40",0
66,32,18,sreject,"20.40",0
66,32,19,sreject,"20.40",0
66,32,20,sreject,"20.40",0
66,34,5,sreject,"20.40",0
66,34,6,sreject,"20.40",0
66,34,7,sreject,"20.40",0
66,34,8,sreject,"20.40",0
66,34,9,sreject,"20.40",0
66,34,10,sreject,"20.40",0
66,34,11,sreject,"20.40",0
66,34,12,sreject,"20.40",0
66,34,13,sreject,"20.40",0
66,34,14,sreject,"20.40",0
66,34,15,sreject,"20.40",0
66,34,16,sreject,"20.40",0
66,34,17,sreject,"20.40",0
66,34,18,sreject,"20.40",0
66,34,19,sreject,"20.40",0
66,34,20,sreject,"20.40",0
66,36,5,sreject,"20.40",0
66,36,6,sreject,"20.40",0
66,36,7,sreject,"20.40",0
66,36,8,sreject,"20.40",0
66,36,9,sreject,"20.40",0
66,36,10,sreject,"20.40",0
66,36,11,sreject,"20.40",0
66,36,12,sreject,"20.40",0
66,36,13,sreject,"20.40",0
66,36,14,sreject,"20.40",0
66,36,15,sreject,"20.40",0
66,36,16,sreject,"20.40",0
66,36,17,sreject,"20.40",0
66,36,18,sreject,"20.40",0
66,36,19,sreject,"20.40",0
66,36,20,sreject,"20.40",0
66,38,5,sreject,"20.40",0
66,38,6,sreject,"20.40",0
66,38,7,sreject,"20.40",0
66,38,8,sreject,"20.40",0
66,38,9,sreject,"20.40",0
66,38,10,sreject,"20.40",0
66,38,11,sreject,"20.40",0
66,38,12,sreject,"20.40",0
66,38,13,sreject,"20.40",0
66,38,14,sreject,"20.40",0
66,38,15,sreject,"20.40",0
66,38,16,sreject,"20.40",0
66,38,17,sreject,"20.40",0
66,38,18,sreject,"20.40",0
66,38,19,sreject,"20.40",0
66,38,20,sreject,"20.40",0
66,40,5,sreject,"20.40",0
66,40,6,sreject,"20.40",0
66,40,7,sreject,"20.40",0
66,40,8,sreject,"20.40",0
66,40,9,sreject,"20.40",0
66,40,10,sreject,"20.40",0
66,40,11,sreject,"20.40",0
66,40,12,sreject,"20.40",0
66,40,13,sreject,"20.40",0
66,40,14,sreject,"20.40",0
66,40,15,sreject,"20.40",0
66,40,16,sreject,"20.40",0
66,40,17,sreject,"20.40",0
66,40,18,sreject,"20.40",0
66,40,19,sreject,"20.40",0
66,40,20,sreject,"20.40",0
67,10,10,sreject,"40.40",0
67,10,12,sreject,"40.40",0
67,10,14,sreject,"40.40",0
67,10,16,sreject,"40.40",0
67,10,18,sreject,"40.40",0
67,10,20,waccept,"40.40",1
67,10,22,waccept,"40.40",1
67,10,24,sreject,"40.40",0
67,10,26,wreject,"40.40",0
67,10,28,wreject,"40.40",0
67,10,30,waccept,"40.40",1
67,10,32,sreject,"40.40",0
67,10,34,waccept,"40.40",1
67,10,36,waccept,"40.40",1
67,10,38,saccept,"40.40",1
67,10,40,saccept,"40.40",1
67,12,10,sreject,"40.40",0
67,12,12,sreject,"40.40",0
67,12,14,sreject,"40.40",0
67,12,16,sreject,"40.40",0
67,12,18,sreject,"40.40",0
67,12,20,wreject,"40.40",0
67,12,22,wreject,"40.40",0
67,12,24,wreject,"40.40",0
67,12,26,waccept,"40.40",1
67,12,28,sreject,"40.40",0
67,12,30,waccept,"40.40",1
67,12,32,waccept,"40.40",1
67,12,34,waccept,"40.40",1
67,12,36,waccept,"40.40",1
67,12,38,waccept,"40.40",1
67,12,40,saccept,"40.40",1
67,14,10,sreject,"40.40",0
67,14,12,sreject,"40.40",0
67,14,14,sreject,"40.40",0
67,14,16,sreject,"40.40",0
67,14,18,wreject,"40.40",0
67,14,20,sreject,"40.40",0
67,14,22,sreject,"40.40",0
67,14,24,wreject,"40.40",0
67,14,26,wreject,"40.40",0
67,14,28,wreject,"40.40",0
67,14,30,wreject,"40.40",0
67,14,32,waccept,"40.40",1
67,14,34,waccept,"40.40",1
67,14,36,waccept,"40.40",1
67,14,38,waccept,"40.40",1
67,14,40,waccept,"40.40",1
67,16,10,sreject,"40.40",0
67,16,12,sreject,"40.40",0
67,16,14,sreject,"40.40",0
67,16,16,sreject,"40.40",0
67,16,18,sreject,"40.40",0
67,16,20,sreject,"40.40",0
67,16,22,sreject,"40.40",0
67,16,24,sreject,"40.40",0
67,16,26,wreject,"40.40",0
67,16,28,wreject,"40.40",0
67,16,30,waccept,"40.40",1
67,16,32,sreject,"40.40",0
67,16,34,waccept,"40.40",1
67,16,36,waccept,"40.40",1
67,16,38,sreject,"40.40",0
67,16,40,saccept,"40.40",1
67,18,10,sreject,"40.40",0
67,18,12,sreject,"40.40",0
67,18,14,sreject,"40.40",0
67,18,16,sreject,"40.40",0
67,18,18,wreject,"40.40",0
67,18,20,sreject,"40.40",0
67,18,22,sreject,"40.40",0
67,18,24,sreject,"40.40",0
67,18,26,sreject,"40.40",0
67,18,28,wreject,"40.40",0
67,18,30,wreject,"40.40",0
67,18,32,wreject,"40.40",0
67,18,34,wreject,"40.40",0
67,18,36,wreject,"40.40",0
67,18,38,waccept,"40.40",1
67,18,40,wreject,"40.40",0
67,20,10,sreject,"40.40",0
67,20,12,sreject,"40.40",0
67,20,14,sreject,"40.40",0
67,20,16,sreject,"40.40",0
67,20,18,sreject,"40.40",0
67,20,20,sreject,"40.40",0
67,20,22,sreject,"40.40",0
67,20,24,sreject,"40.40",0
67,20,26,sreject,"40.40",0
67,20,28,sreject,"40.40",0
67,20,30,sreject,"40.40",0
67,20,32,waccept,"40.40",1
67,20,34,sreject,"40.40",0
67,20,36,wreject,"40.40",0
67,20,38,waccept,"40.40",1
67,20,40,wreject,"40.40",0
67,22,10,sreject,"40.40",0
67,22,12,sreject,"40.40",0
67,22,14,sreject,"40.40",0
67,22,16,sreject,"40.40",0
67,22,18,sreject,"40.40",0
67,22,20,sreject,"40.40",0
67,22,22,sreject,"40.40",0
67,22,24,sreject,"40.40",0
67,22,26,sreject,"40.40",0
67,22,28,sreject,"40.40",0
67,22,30,sreject,"40.40",0
67,22,32,sreject,"40.40",0
67,22,34,wreject,"40.40",0
67,22,36,wreject,"40.40",0
67,22,38,wreject,"40.40",0
67,22,40,waccept,"40.40",1
67,24,10,sreject,"40.40",0
67,24,12,sreject,"40.40",0
67,24,14,sreject,"40.40",0
67,24,16,sreject,"40.40",0
67,24,18,sreject,"40.40",0
67,24,20,sreject,"40.40",0
67,24,22,sreject,"40.40",0
67,24,24,sreject,"40.40",0
67,24,26,sreject,"40.40",0
67,24,28,sreject,"40.40",0
67,24,30,sreject,"40.40",0
67,24,32,sreject,"40.40",0
67,24,34,sreject,"40.40",0
67,24,36,sreject,"40.40",0
67,24,38,wreject,"40.40",0
67,24,40,wreject,"40.40",0
67,26,10,sreject,"40.40",0
67,26,12,sreject,"40.40",0
67,26,14,sreject,"40.40",0
67,26,16,sreject,"40.40",0
67,26,18,sreject,"40.40",0
67,26,20,sreject,"40.40",0
67,26,22,sreject,"40.40",0
67,26,24,sreject,"40.40",0
67,26,26,sreject,"40.40",0
67,26,28,sreject,"40.40",0
67,26,30,sreject,"40.40",0
67,26,32,sreject,"40.40",0
67,26,34,sreject,"40.40",0
